Timestamp(s)	        X(m)	                Y(m)	                Z(m)	                Roll(deg)	        Pitch(deg)	        Yaw(deg)	        Std.X(m)	        Std.Y(m)	        Std.Z(m)	        TrackingStatus
161.937504261732	83.7222899399748	77.1993217116333	26.9685824777735	14.9939403908088	1.01764446834941	82.9968905929372	0.00398648971327389	0.00370098203101579	0.00736022925207909	0
162.086990475655	83.7283079820642	77.1817281006513	26.9373411419037	14.0166726296592	0.133384828696900	83.4166927349428	0.00401961602400375	0.00368382266832515	0.00736603047715152	0
162.193004786968	83.7265426832130	77.1521760061641	26.9101991577940	13.0382940817328	-0.102633379186958	83.7871785091424	0.00403729947175835	0.00368357984014330	0.00736348242445068	0
162.295498698950	83.7358266572158	77.0865057656916	26.8805213485205	12.3670782759059	0.238356169684682	84.1782899025500	0.00403854921792423	0.00369842635288652	0.00735535445605457	0
162.398998439312	83.7408692987249	77.0045833670552	26.8525343454524	12.0455835701246	0.200489636709318	84.2503396379951	0.00404417281247686	0.00370013592376241	0.00735393626491417	0
162.525501474738	83.7548858679412	76.8559669556231	26.8212408573989	12.0953460761221	-0.101498212462536	84.0561430006292	0.00405215847470128	0.00369258974780200	0.00735777641444356	0
162.643002346158	83.7691472938036	76.7147894743978	26.8031622012787	11.9501515676646	-0.372742472886987	83.7501515676646	0.00406107513974941	0.00368581902136321	0.00736026606163135	0
162.742498889565	83.7797022816057	76.5607338036615	26.7874933443456	11.8842406956589	-0.324451490679515	83.4754493425890	0.00406187222149632	0.00368775887143351	0.00735865286460345	0
162.840003892779	83.8059363730224	76.3781517883850	26.7755383822775	11.8842366036444	-0.540864362722090	83.0818881761148	0.00406762830982106	0.00368142821413843	0.00736114840798917	0
162.943000718951	83.8157878853837	76.1965400309818	26.7609639181930	11.8588878416287	-0.568889932115970	82.6975550714300	0.00406951550453171	0.00368072134101680	0.00736054754152818	0
163.048502057791	83.8460650579302	75.9773211927424	26.7488181063163	11.7041191816727	-0.428929571908719	82.3771911347206	0.00406913897474278	0.00368567923783920	0.00735730978665962	0
163.159002363682	83.8636420816466	75.7576675590698	26.7345817692500	11.6676900406433	-0.265419701108467	82.0530756575787	0.00406724496563313	0.00369098346355329	0.00735401191386337	0
163.333493471146	83.9224246499819	75.2671984930343	26.7103681266390	10.9310160747783	-0.0953299237233933	81.5578007873031	0.00407219720075669	0.00369970018889545	0.00734637442885017	0
163.541991636157	83.9935490004750	74.7230451462744	26.6902085874201	8.38414998999854	0.00923502239118229	81.1339541089824	0.00409233896901210	0.00371547516711637	0.00733232618829083	0
163.689999282360	84.0469396268871	74.4244035098295	26.6780674207168	5.77771968923927	0.585751780239710	80.9663352966018	0.00409773649559798	0.00374448607747649	0.00731566211568288	0
163.795490562916	84.0956719747338	74.1111146303763	26.6622053891147	3.44803807295748	1.70852876830706	80.9395591935620	0.00408606538819565	0.00378484233958391	0.00729475901671062	0
163.895992934704	84.1365118958075	73.8040102723791	26.6453105999226	2.23934602396522	2.15037997163764	80.9530421991234	0.00408218222879246	0.00380197866468208	0.00728624387552840	0
164.000498503447	84.1794551321178	73.4792245845433	26.6279668764717	1.78249870302012	2.29499934610437	80.8599997249023	0.00408194475580938	0.00380887707746288	0.00728278293764679	0
164.101000875235	84.2478186907913	73.1263479540096	26.6145946088296	1.07730175784920	2.09787909037203	80.8815486619506	0.00408849109926171	0.00380812578295404	0.00728427079819463	0
164.213995635510	84.3182761807168	72.7640400000053	26.6001471005406	0.714287691506983	1.91114338255853	80.7922845522014	0.00409432955200026	0.00380674486489631	0.00728598200098344	0
164.319989830256	84.3721506390235	72.4250829184769	26.5819554176267	0.823408465590417	2.01883747084591	80.8027520263489	0.00409396743455352	0.00381057249113490	0.00728369010319316	0
164.422503858805	84.4365814887928	72.0624078927555	26.5596680928099	1.34788474401503	2.73720714775420	80.8490290007798	0.00408128637728574	0.00382762451041245	0.00727370544318067	0
164.530499652028	84.4798849331392	71.7271275854454	26.5331709681309	2.17345222199487	3.76650263970778	80.9640169215599	0.00406189838515210	0.00385093353180424	0.00725996295068157	0
164.634502306581	84.5391204597242	71.3741962963011	26.5038537207262	3.09703518967464	4.48622393701835	81.1173067384420	0.00404736968238497	0.00386643600816780	0.00725119841713833	0
164.740506559610	84.5789703506894	71.0494788294623	26.4858595556291	3.17739075800690	4.75765669005629	81.1875729865807	0.00404369428559132	0.00387414069471698	0.00724672244023179	0
164.842497557402	84.6388179427064	70.7116132642678	26.4635299742923	3.22147736863628	4.33049541734865	81.1595098718685	0.00405332953799582	0.00386564461643838	0.00725134389297526	0
164.946500211954	84.6963657348508	70.3770822070131	26.4503599096348	3.24098715138059	3.61825708600288	81.1142294405055	0.00406874193557840	0.00385028993830895	0.00725961726456442	0
165.054003149271	84.7339946800833	70.0706521662272	26.4217824997285	2.80194370051814	3.49469394957827	81.1573424012065	0.00407407141010440	0.00385037383691746	0.00725943351270388	0
165.156497061253	84.7793851634214	69.7433683435209	26.3866841258021	2.75804513515869	4.19494626268738	81.1795911693923	0.00406223858734231	0.00386868935251883	0.00724934349560306	0
